song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language
SP1929,Perhaps institution understand.,Robert Wiley,Page behind.,Electronic,2017-01-25,213,4,46896590,English
SP1930,Watch church.,Judy Taylor,Above majority.,Folk,2003-05-11,181,12,57543146,English
SP1931,Common kitchen brother.,Michelle Luna,Population power.,Hip-Hop,2020-03-01,210,62,4966112,English
SP1932,Finally spring security.,Theresa Aguilar,Begin popular.,Electronic,2006-11-20,257,91,75874083,English
SP1933,Image wind.,Susan Cobb,Compare.,Hip-Hop,2011-10-14,238,12,29442506,English
SP1934,Again product computer.,Tina Griffin,Network.,Pop,2004-11-26,324,80,29868697,English
SP1935,Trip tree.,Adrian Holmes,Rock.,Hip-Hop,2013-06-14,251,59,16884543,English
SP1936,Employee quickly whether.,Melissa Huang,Democrat remain.,Electronic,2022-06-11,288,38,89633612,Spanish
SP1937,Half majority.,Dr. Laura Richardson,Nice again.,Electronic,2014-01-28,202,57,39659588,French
SP1938,Spend.,Michael Patterson,Others.,Classical,2020-03-09,194,78,13748946,English
SP1939,Common three look whether.,Michael Cook,Including.,Hip-Hop,2021-02-12,309,77,40992710,English
SP1940,First environmental relationship.,Amy Johnson,Simply.,Country,1995-12-13,258,34,64974909,Spanish
SP1941,Coach still region.,Laura Copeland,Protect.,Hip-Hop,2013-10-17,320,21,42540380,French
SP1942,Street manager present.,Cody Miller,Age.,Electronic,1997-03-26,260,88,57282670,English
SP1943,Carry nor table girl.,Sharon Johnson,Finish little.,R&B,2009-05-01,212,1,40307719,English
SP1944,Son role floor.,Sherri White,Choose.,Classical,1999-08-12,240,61,35254867,English
SP1945,Than.,Shawn Thompson,Wait line.,Pop,2004-06-14,172,68,42386662,English
SP1946,Note out.,Mrs. Patricia Christensen,Inside success.,Pop,2008-05-22,195,43,74688391,English
SP1947,Myself dog field.,Austin Morgan,Under size.,Hip-Hop,1997-10-02,284,88,68652106,English
SP1948,Account represent.,Olivia Kane,Director not.,Electronic,2000-04-23,270,25,61003205,English
SP1949,According forget available.,Maria Nash,Authority just.,R&B,2009-11-15,215,25,25699547,English
SP1950,Cultural nearly.,Tammy Murray,Various rule.,Pop,1999-10-29,224,31,60850616,English
SP1951,Which I ago.,Kathy Lewis,Event evidence.,Hip-Hop,2019-04-14,240,82,89343807,Spanish
SP1952,College few case lead.,Barbara Martinez,Smile.,Electronic,2023-04-21,235,17,8326940,Spanish
SP1953,Fund especially.,Travis Leon,Audience.,Electronic,2014-11-03,263,54,31720979,English
SP1954,Standard news clearly.,Tracy Trujillo,Environmental.,Electronic,2020-03-19,168,69,56210912,English
SP1955,Resource general.,Adriana Hayes,Phone price.,Pop,2020-11-23,255,71,82973028,Korean
SP1956,Choose door.,Tammy Franklin,Specific government.,Pop,2018-10-08,287,58,90780108,English
SP1957,Section happy teacher.,Ryan Henderson,Relationship fire.,Pop,2018-01-14,288,1,12502565,English
SP1958,Mission break.,Daniel Alexander,Expert.,Electronic,2001-10-30,184,91,83521827,English
SP1959,Third write.,Stephanie Turner,Town one.,Electronic,2012-03-13,212,88,91842609,English
SP1960,Open your.,Danielle Guzman,Teach her.,Electronic,1995-06-28,250,65,51506117,English
SP1961,Someone unit involve.,Duane Terry,Hospital around.,Jazz,2007-04-04,203,85,53164464,English
SP1962,State history through.,Anthony Garrison,Pattern.,Hip-Hop,2016-01-29,255,40,26968156,English
SP1963,Purpose may.,Chad Scott,Purpose thought.,Hip-Hop,2017-04-14,223,67,23146809,English
SP1964,Show like.,Karen Diaz,Rich indeed.,Hip-Hop,1997-06-09,234,23,38592604,English
SP1965,Range spend simply.,Brenda Reed,House until.,Classical,2021-06-24,112,21,88632311,English
SP1966,Avoid name shake.,Caleb Reed,Crime executive.,Pop,2005-04-30,294,86,34894054,English
SP1967,Raise lot.,Ashley Adams,Myself.,Classical,2024-03-31,258,29,4250043,Korean
SP1968,Consumer win often.,Paige Johnson,Receive.,Hip-Hop,1995-12-25,210,33,40864003,English
SP1969,Say push new.,Michelle Brown,Strategy second.,Electronic,2010-06-20,231,15,12400568,English
SP1970,Degree nice perhaps.,Daniel Jones,Church.,Hip-Hop,1995-06-24,247,83,42269388,English
SP1971,Discover sister minute.,Kevin Vasquez,Defense type.,Hip-Hop,2010-01-04,168,47,11286976,English
SP1972,Member take star.,Christopher Smith,Book painting.,Hip-Hop,2012-06-18,264,63,91175923,English
SP1973,Really end.,Christopher Johnson,Scientist.,Folk,2009-11-07,280,96,65388618,Spanish
SP1974,Affect born son.,Brittney Johnson,Truth claim.,Pop,2012-05-25,223,67,91162070,Korean
SP1975,Impact begin not close.,Carolyn Holmes,Name necessary.,Pop,1996-02-07,212,64,5427317,German
SP1976,Outside your follow.,Mr. Gregory Farrell DDS,Toward although.,Hip-Hop,2008-11-17,255,43,23568129,Spanish
SP1977,We what see.,Evan Moore,Environment.,Pop,2006-07-28,167,16,30507653,English
SP1978,Assume nearly.,Tony Reid,Suggest everything.,Electronic,2008-07-15,223,72,54578254,Italian
SP1979,Ask foot economy.,Kevin Goodman,Wear.,Pop,2014-01-17,311,31,12136470,Spanish
SP1980,Affect much miss student.,David Nicholson,Hand.,Jazz,2004-03-17,155,1,1144928,Italian
SP1981,Well believe able.,Lisa Dominguez,Actually.,Classical,2016-01-12,278,72,67250453,English
SP1982,Agency next.,Mario Anderson,So social.,Electronic,2020-12-30,213,22,81229580,English
SP1983,Century late according.,Louis Trevino,Large.,Hip-Hop,2024-07-27,250,33,8306350,Japanese
SP1984,Radio daughter knowledge doctor.,Daniel Johnson,None four.,Pop,2000-01-11,188,2,64627079,English
SP1985,Eye order.,Christine Walters,You long.,Jazz,2020-12-30,232,61,67508676,Italian
SP1986,Exactly street.,Theresa Soto,Activity star.,Pop,2009-02-15,162,78,91357092,English
SP1987,In budget exactly.,Isaac Sparks,Mention country.,Country,2020-07-11,222,39,97254052,Japanese
SP1988,Prevent factor.,Tiffany Williams,Degree second.,Hip-Hop,2022-10-25,213,90,98218467,English
SP1989,Sister safe.,Natalie Davis,Reveal.,Electronic,2008-10-24,250,8,37067064,English
SP1990,Yeah such.,Gary Webb,More.,Jazz,2000-06-16,186,93,58287626,English
SP1991,Reduce station generation.,Brenda Schwartz,Know.,Pop,2011-12-08,296,52,47833106,English
SP1992,Why.,William Perez,Theory.,Pop,2012-12-20,158,93,44735855,English
SP1993,Total build.,Kimberly Whitney,Another.,Pop,2005-03-20,242,18,51946359,English
SP1994,Attack school take.,Sabrina Rogers,Including.,Pop,2022-10-27,131,22,17535881,Spanish
SP1995,Every about.,Troy Scott,Live son.,Hip-Hop,2015-12-01,263,97,49026183,German
SP1996,Off I probably.,Jeanne Gonzalez,Case.,Electronic,1995-06-11,267,5,26857892,English
SP1997,Close western.,Jason Harmon,Among.,Pop,2015-12-03,301,4,90878226,English
SP1998,Pass report.,Natasha Elliott,Painting own.,Pop,2000-08-12,222,80,17112128,Spanish
SP1999,Drug especially.,Susan Arnold DDS,Able.,Hip-Hop,1997-02-04,246,10,28393095,Spanish
SP2000,Talk those model.,Tricia Harris DDS,Office reason.,Pop,1997-02-18,210,64,15322871,Spanish
SP2001,Seek stay.,Richard Robinson,Great.,Hip-Hop,2022-07-02,281,71,89643908,Korean
SP2002,Piece ever.,Jacqueline Carlson,Training especially.,Folk,2002-03-31,226,76,57787569,English
SP2003,Begin service.,Mary Gentry,Difficult range.,Classical,2000-12-07,204,72,87689344,English
SP2004,Network specific.,Mrs. Ellen Allen DDS,Little your.,Folk,2024-08-17,163,12,47225576,German
SP2005,Start increase.,Heather Olson,Everyone.,Electronic,2015-06-02,201,75,81311292,English
SP2006,Front ball prove.,Elizabeth Lamb,Rest.,Classical,2017-06-06,276,16,33947542,Spanish
SP2007,Pattern product.,Alex Garner,Get.,Electronic,2003-08-22,174,43,35668664,English
SP2008,Space world.,Donna Ramirez,Campaign age.,Pop,1995-08-01,238,39,19931124,English
SP2009,Local meet degree.,Travis Hill,Record.,Pop,2009-04-08,263,13,91222554,Spanish
SP2010,Beautiful story.,Michelle Nicholson,So little.,Electronic,2006-08-03,182,71,5421611,English
SP2011,Idea back none.,Katrina Villa,Relationship.,Pop,2014-02-15,173,25,46426432,English
SP2012,Mrs education research organization.,Luke Watkins,Yet least.,Jazz,2002-10-28,257,1,39972321,English
SP2013,Science better more.,Samantha Herrera,Old.,Electronic,1995-01-07,229,66,26180167,English
SP2014,Campaign sometimes.,Brandon Norris,Discover right.,Hip-Hop,1998-09-21,229,88,83975846,English
SP2015,Evening behind.,Steven Peters,Finally purpose.,Hip-Hop,2000-11-22,271,78,95121959,English
SP2016,Raise coach.,Deanna Cole,Whom the.,Pop,2014-03-12,187,44,15330119,Spanish
SP2017,Us.,Andrew Moreno,Upon.,Hip-Hop,1997-12-07,275,5,62135441,German
SP2018,Cultural tree sound.,Jonathan Dickerson,Mouth few.,Electronic,1997-02-13,201,97,82652300,English
SP2019,Mother near make.,Christopher Brown,Seat.,Classical,2001-11-11,243,10,47159507,English
SP2020,Recently up example late.,Lauren Holmes,Avoid.,Hip-Hop,2014-11-28,165,70,95542399,Italian
SP2021,Attack all.,Donna Miller,Suffer old.,Electronic,2010-09-14,153,15,36980039,English
SP2022,Hospital economic.,Brittany Beasley,Particularly.,Hip-Hop,2003-01-27,215,70,12566166,Spanish
SP2023,Around pay woman.,Christine Hill,Standard.,Electronic,1995-07-04,274,37,92770957,English
SP2024,Whether science something.,Christina Young,Expert.,Jazz,2023-11-18,342,33,86530392,Korean
SP2025,Standard relate.,Mr. Daniel Powell,Despite resource.,Pop,1998-09-02,255,47,52664479,English
SP2026,To today.,Christopher Larson,Nation.,Hip-Hop,2023-03-28,107,50,46966079,English
SP2027,Might red.,Jose Taylor,Occur various.,Hip-Hop,1998-12-28,152,25,67339500,English
SP2028,About majority.,Mrs. Tara Murphy MD,Behavior president.,Reggae,2000-11-21,318,8,5113226,Korean
SP2029,Court role.,Mario Farley,Technology when.,Hip-Hop,2020-11-12,197,92,95046576,Italian
SP2030,Glass cold per certainly.,Darren West,Difficult.,Folk,2000-12-12,268,53,90980954,Italian
SP2031,Hour though cold.,Kristin Gill,Stay.,Pop,2017-01-20,208,27,10081750,Korean
SP2032,Site let whole.,Justin Jackson,Order best.,Classical,2007-11-14,233,88,48800454,English
SP2033,Bill young least.,Robert Lewis,Official serious.,Hip-Hop,2010-02-18,274,97,25533855,English
SP2034,Add black notice.,James Aguirre,Hand.,Folk,2005-01-17,217,81,80781439,English
SP2035,Star he.,Brian Wolfe,Pass.,R&B,2000-08-23,199,44,39869910,Spanish
SP2036,Data statement see.,Michelle Mullins,Power.,Hip-Hop,2018-01-30,213,16,84954838,English
SP2037,As candidate.,Ronald Rice,Tough.,Jazz,2014-12-29,281,6,83993255,English
SP2038,Career.,Cheryl Mitchell,Wall.,Hip-Hop,2023-10-26,194,94,61748349,Spanish
SP2039,Personal character.,Erin Stephens,Section.,Pop,2017-02-01,247,55,95209448,English
SP2040,Quickly especially.,Taylor Williams Jr.,Four.,Electronic,2008-03-03,117,96,41790655,English
SP2041,Purpose miss yourself ever.,Thomas West,Talk size.,Electronic,2017-02-11,169,10,19807317,English
SP2042,Time very next.,Christopher Johnson,Director.,Hip-Hop,1999-12-16,261,28,63658614,English
SP2043,Yet meet.,Aimee Watson,Work.,Pop,2010-01-28,195,70,41887353,English
SP2044,Staff he.,Zachary Carter,Natural.,Pop,2016-10-18,249,24,95184097,English
SP2045,Class often season.,Brandon Perez,Power without.,Pop,2005-09-17,316,47,48260350,English
SP2046,Total floor.,Angela Tapia,Federal.,Pop,2016-03-14,250,59,82349477,French
SP2047,Send know.,Gabriel Andrews,Believe.,Electronic,2014-03-03,221,11,43856831,English
SP2048,Scientist radio listen.,Taylor Davis,Remember.,Hip-Hop,2004-07-25,191,76,99231494,English
SP2049,Piece same campaign.,Albert Moran,Plan so.,Electronic,2023-04-14,199,32,68324916,English
SP2050,Media.,Michael Miller,Enter development.,Electronic,1998-11-11,226,93,37656679,Japanese
SP2051,Dream series.,Michael Smith,Table agent.,Hip-Hop,2018-10-08,259,64,73326159,English
SP2052,Measure ahead.,Anthony Griffin,Plan.,Electronic,2016-12-11,206,39,37337397,English
SP2053,Agent.,Natasha Horn,Should.,Hip-Hop,2004-03-18,361,20,66953606,Korean
SP2054,Tonight raise.,Rebecca Marquez DDS,Hold.,Folk,2004-04-25,236,87,4026361,French
SP2055,Environmental certainly.,Jane Snyder,Executive item.,Country,2006-08-08,160,76,13843921,French
SP2056,Boy those.,William Hogan,Since us.,Pop,2022-08-03,254,13,64971689,English
SP2057,Among decide.,Samuel Abbott,Nothing example.,Jazz,2014-12-25,204,43,21190782,English
SP2058,Learn lay either scientist.,Kathleen Maldonado,Girl many.,Reggae,2009-05-09,228,91,75266919,English
SP2059,White weight.,Dawn Wolf,And.,Pop,2017-07-12,256,79,13804860,English
SP2060,Sea add himself.,Eric Silva,Arrive special.,Electronic,1998-08-03,207,19,73231352,Spanish
SP2061,Education yourself without mind.,Brandon Tran,Return.,Classical,2015-04-13,205,72,672041,English
SP2062,Return fear feeling.,Tammy Hopkins,Analysis body.,Pop,2015-06-21,194,10,176899,Spanish
SP2063,Discover section vote agree.,Richard Beck,Message.,Pop,2011-11-14,247,3,29377488,English
SP2064,Thank out modern.,Christine Patel,Car.,Jazz,2024-05-04,165,99,59003264,English
SP2065,Thing general building.,Michael Medina,Mouth.,Classical,2016-09-19,309,4,51618328,English
SP2066,Because those.,Denise Jones,Traditional.,Electronic,2009-02-22,392,6,65365564,English
SP2067,Against still.,Mary Bauer,Arrive travel.,Electronic,2011-05-31,187,80,63841003,English
SP2068,Care gas.,Carolyn Maynard,Week society.,Hip-Hop,2020-11-09,228,54,16177545,English
SP2069,Truth floor theory.,Angel Erickson,Remain.,Country,2014-05-12,209,100,83390456,Spanish
SP2070,Red play.,Gabriella Cummings,Finally.,Hip-Hop,2014-01-20,175,97,17744555,English
SP2071,Ever who marriage low.,James Aguirre,Crime.,Folk,1999-03-01,155,65,51865721,Italian
SP2072,Camera total meet.,Michael Sanchez,Walk.,Pop,2012-10-25,295,82,44729204,English
SP2073,Kid everything church.,Terri Willis,Evidence me.,Pop,2004-03-12,206,32,75860869,English
SP2074,Hold long trouble.,Chelsea Chapman,Few arrive.,Hip-Hop,2014-05-15,227,72,78962381,English
SP2075,Director president modern.,Carlos Hays,Increase reason.,Classical,2017-10-26,195,33,67956516,Japanese
SP2076,Of occur grow around.,Carla Jones,Ready camera.,Hip-Hop,2004-10-17,236,11,8802560,English
SP2077,Day low form.,Carolyn Barton,Image remain.,Hip-Hop,2022-01-07,254,65,15488116,Korean
SP2078,Prove cold.,Jennifer Caldwell,Up.,Hip-Hop,2021-04-21,224,91,4531433,English
SP2079,Culture happy throughout.,Erin Fuller,Better.,Electronic,2018-12-10,298,3,78264735,English
SP2080,Life herself site turn.,Andrea Valdez,Industry.,Classical,2005-01-25,216,3,5979816,English
SP2081,Wonder book shoulder.,Rachel Adams,Soldier spend.,Electronic,2016-07-25,284,93,36908873,Spanish
SP2082,Try into.,Amber Bennett,Black.,Pop,2015-06-23,181,67,15431909,English
SP2083,Tree economy.,Arthur Kemp,Strategy.,Country,2000-01-26,257,56,64808163,Japanese
SP2084,Structure improve.,Judith Hall,Increase film.,Electronic,2023-02-14,191,41,8024487,English
SP2085,Would effect fall business.,Jacob Montoya,Push.,Hip-Hop,2016-10-30,260,1,88714025,English
SP2086,Institution enjoy.,Joshua Reynolds,Religious yeah.,Pop,1995-05-15,250,34,55123791,English
SP2087,Least really.,Steven Long,Attorney.,Pop,1999-01-24,204,20,7893775,English
SP2088,Serve especially perhaps.,Kevin Lindsey,State energy.,Pop,2003-02-11,159,72,62830151,German
SP2089,Early agent how between.,Virginia Ayers,Need order.,Electronic,2015-04-14,273,94,46818599,Korean
SP2090,Treatment line.,Emily Moore,Wear or.,Country,1996-07-07,176,35,32871885,English
SP2091,Necessary value.,Alexandra Bridges,Site.,Hip-Hop,2024-02-12,255,97,63652557,English
SP2092,Green we.,Richard Baker,Visit.,R&B,1997-04-12,236,45,40816107,English
SP2093,Arrive trial.,Joshua Beasley,Subject.,Electronic,2001-07-25,235,25,28022155,Korean
SP2094,Red beat team challenge.,Mr. Roy Castaneda,School benefit.,R&B,1999-10-17,198,60,30803251,English
SP2095,Deal future.,Stephanie Hogan,Nice do.,Folk,2015-09-18,259,31,2862089,English
SP2096,Growth.,Edward Adams,Care.,Folk,2000-01-13,244,25,19176394,English
SP2097,Audience option institution.,Sarah Pena,Company eat.,Electronic,2013-04-07,259,48,9371420,English
SP2098,Move outside.,Tiffany Crane,When.,Pop,2006-04-21,189,55,29062028,English
SP2099,Interesting arm.,Steven Peterson,Forward learn.,Classical,2007-03-26,236,12,17389493,Italian
SP2100,Generation far our.,Sandra Benton,Nor student.,Hip-Hop,1995-05-06,284,10,89529893,English
SP2101,Offer low.,Christopher Carrillo,Husband.,Electronic,2018-09-12,206,59,32362722,English
SP2102,Also baby.,Thomas Scott,Official.,Hip-Hop,2021-02-02,161,37,50316726,Spanish
SP2103,View.,Kathleen Wilson,Memory.,Pop,2002-11-06,241,67,38938202,Italian
SP2104,History use.,Brittany Vasquez,Simple believe.,Jazz,2010-08-14,186,6,12337388,English
SP2105,Not operation usually.,Joshua Smith,Join.,Electronic,2011-08-23,238,13,91204006,English
SP2106,Blood ability.,Tommy Velasquez,Both majority.,Pop,2007-03-12,228,2,77870172,English
SP2107,Also clear particularly.,Kristin Osborne,Away.,Pop,1998-02-24,233,19,32234216,Spanish
SP2108,Get yeah ahead.,Tricia Mcintyre,Scene.,Hip-Hop,2012-11-29,256,86,87455715,English
SP2109,Anyone edge cell society.,Gregory Stewart DDS,There.,Hip-Hop,2009-10-09,173,5,61811958,Japanese
SP2110,Radio baby eye.,Bryan Ferguson,Record rate.,Pop,2001-08-15,242,71,2816582,Korean
SP2111,Include.,Brittney Mejia,Certain.,Electronic,2012-12-27,245,67,66507629,English
SP2112,Not face.,Christopher Miller,With.,Electronic,2004-08-07,227,44,50818302,English
SP2113,Some six.,Amber Welch,Ago.,Hip-Hop,2007-05-23,196,89,53830739,English
SP2114,Whose something.,Jason Lee,Data.,Hip-Hop,2019-08-10,308,100,58179786,English
SP2115,Thank.,Jonathan Black,Notice.,Pop,2022-03-25,235,82,21628951,Korean
SP2116,Consumer care last.,Kelsey Crawford,Upon.,Country,2007-02-17,271,82,56194628,Spanish
SP2117,Nice history make simply.,James Martin,Recognize.,Jazz,1999-02-09,156,94,8382172,English
SP2118,Under method.,Jeremy Miller,Million practice.,Jazz,1998-12-18,320,81,29777998,English
SP2119,Training up.,Kirk Guzman,Mother.,Pop,1994-10-17,386,55,49806741,English
SP2120,Me respond among.,Mandy Barnes,Laugh.,Country,2021-03-08,265,4,26373834,English
SP2121,Must also in.,Daniel Blake,Upon.,Pop,2002-08-30,149,11,68811412,English
SP2122,Throughout car.,Wendy Mendez,College.,Hip-Hop,1995-06-03,188,73,65250798,English
SP2123,Consumer.,Kaitlyn Ramirez,Economy level.,Pop,2016-06-24,246,30,43280385,English
SP2124,View ask short.,Erika Schroeder,Cultural.,Electronic,2022-07-18,284,30,59606315,English
SP2125,Federal loss.,Steve Roberts,Write.,Electronic,2013-03-20,195,15,81137470,English
SP2126,Which bad personal husband.,Tyler Cole,During material.,Folk,2018-10-18,275,26,90772593,English
SP2127,Vote clear.,Rachel Church,Issue few.,Reggae,2003-06-19,238,85,61922514,Korean
SP2128,Any continue value.,Tyler Roberts,Could letter.,Reggae,2017-05-15,231,82,19585684,English
SP2129,Send check.,Mallory Moreno,Begin never.,Hip-Hop,2009-04-20,249,62,51343600,English
SP2130,Go they draw.,Susan Ellis,Out.,Pop,1998-01-01,219,62,18094480,English
SP2131,Success speak exactly institution.,Cynthia Marquez,Administration physical.,Electronic,2013-05-12,171,1,44382088,English
SP2132,Economic employee.,Nicholas Palmer,Whom major.,Electronic,2020-08-07,298,41,32452219,Korean
SP2133,Financial food skin pressure.,Tony Carlson,Likely table.,R&B,2007-08-02,257,56,65140994,English
SP2134,Realize never.,Darren Johnson,Long.,Classical,2008-07-19,353,56,57954432,English
SP2135,Candidate contain resource.,Amanda Dennis,View include.,Country,2023-02-17,258,49,1274257,English
SP2136,Meet minute lay.,Christine King,Idea center.,Country,1995-09-02,264,74,51552558,English
SP2137,Four role task.,Angela Hoffman,Community.,Electronic,1996-07-29,228,11,6377404,Spanish
SP2138,Throw pay bring.,David Kelley,Describe.,Hip-Hop,2023-08-23,188,48,26776579,English
SP2139,Water itself.,Jill Martin,Recent.,Hip-Hop,2021-12-21,254,85,85109872,Spanish
SP2140,Have early.,Alyssa Smith,Take.,Electronic,1996-10-09,225,92,27447435,Japanese
SP2141,Want.,Emily Poole,Deep evidence.,Hip-Hop,2023-07-08,241,65,57682631,English
SP2142,Three throw news.,Natalie Flynn,Officer unit.,Hip-Hop,1996-08-20,143,38,26358648,English
SP2143,Director night field.,Cody Rice,Exist capital.,Pop,2019-09-15,282,23,47616528,English
SP2144,Sport.,Tracey Dunlap,Structure eight.,Electronic,1997-06-02,237,46,90783277,English
SP2145,Last.,Michelle Burnett,Step.,Electronic,2002-01-30,239,90,69414498,English
SP2146,While fast process.,Melissa Gilbert,Air.,Pop,1995-07-09,253,41,19112069,English
SP2147,Hotel name field.,Jennifer Soto,Great.,Hip-Hop,2000-05-07,313,27,45992046,English
SP2148,Production national seem.,Joshua Powers,Interesting raise.,Electronic,2011-10-16,214,75,82779050,English
SP2149,Toward turn.,Pamela Robinson,Our onto.,R&B,2010-08-17,300,96,49585853,English
SP2150,Report player.,Ryan Reyes,Force budget.,Reggae,1999-04-05,220,15,92103628,English
SP2151,Kind education explain.,Sherry Smith,Religious represent.,Pop,2006-07-03,178,15,78200332,English
SP2152,Apply suffer unit.,Jason Valdez,Including.,Pop,2017-04-26,157,76,14366488,English
SP2153,Future old scene.,Patrick Everett,Cultural.,Electronic,2010-09-12,181,22,24621985,English
SP2154,Thing of.,Joseph Cameron,Attack weight.,Electronic,2006-01-11,291,7,82007619,Korean
SP2155,Whose continue short.,Lori Harris,Everybody.,Pop,2002-01-27,240,56,22333510,Spanish
SP2156,Dream piece.,Dr. Shelia Johnson,Per weight.,Hip-Hop,2016-07-25,204,54,34174000,French
SP2157,Area model.,Darren Coleman,Care.,Pop,2011-05-13,318,85,48298002,English
SP2158,I position.,Thomas Page,Wonder.,Hip-Hop,2014-06-25,207,24,75292952,English
SP2159,Investment course appear.,Susan Hill,Part day.,Pop,2018-04-11,300,47,5841110,Spanish
SP2160,Book of.,Austin Bell,Wrong.,Pop,2009-07-13,173,29,97531850,English
SP2161,Daughter home.,Sydney Johnson,Knowledge top.,Pop,2011-07-03,263,71,77370298,English
SP2162,Leg speak affect.,Robert Leach,Answer.,Country,2002-07-12,145,3,60329129,English
SP2163,Debate.,Sharon Holland,Beat.,Pop,1998-04-17,181,70,97569655,English
SP2164,Guy bar.,Crystal Bowers,Picture exist.,Pop,2021-04-13,246,66,7343575,English
SP2165,Over price population.,Karen Barber,Large interesting.,R&B,2004-12-08,191,68,47692835,English
SP2166,Indicate serve.,Michael Jones,Meeting result.,Hip-Hop,2006-08-02,243,31,17997279,Italian
SP2167,Art language.,Susan Mccoy,Table a.,Pop,2012-11-06,243,51,28383108,English
SP2168,Effort plant good.,Ryan Lee,Look.,Hip-Hop,2008-10-09,209,61,82057806,Spanish
SP2169,Amount wife total.,Michelle Daniels,Let cause.,Classical,1997-12-20,269,69,32141713,English
SP2170,Service suffer station.,John Russell,Month shake.,Jazz,2008-06-16,144,46,37846789,English
SP2171,None region room.,Jeffrey Carey,Computer.,Country,2023-04-04,292,81,57309737,Italian
SP2172,Play same firm.,Eileen Miller,Treat.,Electronic,1995-11-28,218,46,28389180,English
SP2173,Brother late.,Linda Scott,Truth protect.,Pop,2023-11-25,313,34,87946553,French
SP2174,Natural member street.,Ryan Rivera,Song visit.,Hip-Hop,2006-02-09,205,19,26726851,Italian
SP2175,Home tonight.,Sean Davis,Step.,Hip-Hop,2015-10-24,206,37,79124196,English
SP2176,Off well already.,Nathan Garcia,Structure wide.,Electronic,2022-10-08,240,78,69087388,German
SP2177,Best appear gun.,Michelle Collins,Eight.,Electronic,2022-03-31,240,97,21837509,English
SP2178,Thus guess claim story.,Jasmine Robinson,Care explain.,Pop,2001-10-21,259,44,7985173,English
SP2179,Hospital record.,Andrew Reynolds,Choice fire.,Jazz,2008-06-08,212,21,61001412,English
SP2180,These design size see.,Alison Harper,We future.,Hip-Hop,1999-06-11,280,89,57869010,English
SP2181,Increase deal better.,Jeffery Vazquez,One difficult.,Hip-Hop,1997-12-25,214,58,45078474,English
SP2182,Toward kitchen mean.,Aaron Salazar,Smile area.,Pop,1998-06-24,237,89,36334275,English
SP2183,Surface human one coach.,Richard Savage,Material.,Pop,2015-04-02,280,49,54209400,Japanese
SP2184,Floor pressure environment.,Nicolas Mcmahon,Third.,Electronic,2017-02-11,286,89,82970394,English
SP2185,Shoulder reach time.,John Beasley,Key describe.,Folk,2021-04-18,194,2,89314387,Japanese
SP2186,Within serious total.,Cassandra Harrison,Item.,Hip-Hop,2015-12-30,223,49,34982115,English
SP2187,How exactly decide.,Joshua Cohen,State smile.,Pop,2002-04-24,238,53,61424895,Italian
SP2188,Step worker.,Pam Smith,Nearly.,Hip-Hop,1999-10-13,251,99,57914114,Spanish
SP2189,May southern age.,Robert Smith,To you.,Pop,2022-06-27,235,72,97416,English
SP2190,Over stand between.,James Bender,Prepare rest.,Electronic,2024-06-04,257,44,16069132,English
SP2191,Bill yourself sit.,Jennifer Mitchell,Include food.,Pop,2014-01-01,214,94,91243880,French
SP2192,Subject easy.,Stacie Jackson,Firm hundred.,Hip-Hop,2013-08-16,277,93,86656422,English
SP2193,Board seem see.,James Lopez,Defense many.,Pop,2011-07-28,252,84,45206607,English
SP2194,Best nearly.,Robert Ross,Sort agent.,Pop,2003-07-01,246,25,16351302,English
SP2195,Second adult.,Randy Shelton,Week standard.,Hip-Hop,2015-01-22,174,57,34230203,English
SP2196,Big.,Courtney Young MD,Tonight.,Hip-Hop,2002-01-19,336,43,77715215,French
SP2197,Less effort.,Jacqueline Smith,Find.,R&B,1994-11-22,218,28,9489611,Italian
SP2198,Level budget some.,Lauren Walters,Front.,Pop,2014-11-28,233,91,70905699,German
SP2199,Article federal consider.,Eddie Jones,Behavior game.,Pop,1998-07-16,244,40,33029165,English
SP2200,Capital stop.,Alyssa West,Already budget.,Pop,2006-07-12,313,22,68392442,English
SP2201,Environment shake every.,Dawn Morris,Sell dream.,Hip-Hop,2020-07-24,275,90,86180963,English
SP2202,Subject speak thank.,Marie Davis,Amount nature.,Electronic,2003-08-16,279,50,56949129,English
SP2203,Impact water gas.,Brian Torres,Set network.,Electronic,1995-03-02,320,40,83066998,Korean
SP2204,Medical.,Christopher Morris,Appear into.,Hip-Hop,2021-04-23,171,6,20321701,English
SP2205,Particular class.,Paul Edwards,Police suffer.,Electronic,2024-09-04,229,98,35371852,Italian
SP2206,Rate strong.,Andrew Brown,Indicate.,Hip-Hop,2004-12-26,223,94,6421104,French
SP2207,Do then charge.,Brian Taylor,Know.,Hip-Hop,2009-07-12,214,80,8436366,English
SP2208,Environmental power let.,Kenneth Ramos,Worker.,Hip-Hop,1995-12-02,259,47,70519509,German
SP2209,Financial.,Patrick Gonzalez,Health.,R&B,1998-01-29,201,22,50337878,Spanish
SP2210,Seem data.,Jill Nichols,Buy.,Classical,1997-04-23,257,6,52243096,English
SP2211,Herself own.,Dale Miller,Wife.,Pop,2012-04-22,260,56,90723224,English
SP2212,Seven open.,Paul Collier,Stay close.,Pop,2021-02-15,169,33,98622507,English
